src_ip,packet_count,unique_ports,proto_avg,attack_list,port_scan_ratio,common_port_ratio,rule_pred,ml_pred,risk_score,final_pred
191.242.224.103,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.104,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.108,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.109,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.11,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.110,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.111,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.112,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.113,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.115,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.116,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.118,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.119,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.120,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.121,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.123,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.125,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.126,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.127,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.128,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.129,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.13,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.130,9,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.1,0.0,0,1,0.024192254530345045,1
191.242.224.131,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.132,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.133,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.134,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.135,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.136,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.137,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.138,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.139,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.14,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.140,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.141,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.142,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.143,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.144,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.145,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.147,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.149,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.15,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.150,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.151,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.153,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.154,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.155,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.156,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.157,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.158,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.159,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.16,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.160,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.161,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.162,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.163,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.164,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.165,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.166,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.167,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.168,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.169,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.17,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.170,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.172,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.173,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.174,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.175,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.176,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.177,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.178,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.179,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.18,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.180,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.181,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.182,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.183,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.185,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.187,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.188,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.189,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.19,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.190,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.191,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.192,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.193,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.194,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.195,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.196,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.197,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.198,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.199,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.2,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.200,7,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.125,0.0,0,0,0.019721946627998678,0
191.242.224.201,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.203,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.204,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.205,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.206,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.207,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.209,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.21,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.210,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.211,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.212,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.214,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.215,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.217,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.218,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.219,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.22,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.220,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.221,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.224,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.226,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.227,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.228,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.229,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.23,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.230,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.232,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.233,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.234,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.235,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.236,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.237,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.238,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.239,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.24,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.240,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.241,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.242,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.243,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.244,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.246,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.247,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.248,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.249,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.25,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.250,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.251,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.252,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.253,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.255,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.26,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.27,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.28,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.29,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.3,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.30,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.31,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.32,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.33,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.34,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.35,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.36,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.37,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.38,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.39,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.40,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.42,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.43,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.45,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.47,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.48,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.49,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.50,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.51,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.52,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.53,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.54,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.55,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.56,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.57,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.59,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.6,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.61,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.62,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.63,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.64,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.65,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.66,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.69,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.7,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.70,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.71,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.72,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.73,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.74,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.75,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.76,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.77,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.79,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.8,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.80,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.81,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.82,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.83,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.85,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.87,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.88,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.89,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.9,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.224.90,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.91,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.92,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.93,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.224.94,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.224.95,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.224.96,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.224.99,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.0,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.1,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.10,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.100,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.101,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.102,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.225.104,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.105,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.107,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.108,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.109,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.11,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.110,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.225.113,5,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA']",0.16666666666666666,0.0,0,0,0.015276682467402153,0
191.242.225.114,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.115,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.116,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.117,8,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.1111111111111111,0.0,0,1,0.021955013600692706,1
191.242.225.118,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.119,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.12,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.120,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.121,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.122,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.123,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.225.124,6,1,1.0,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA']",0.14285714285714285,0.0,0,0,0.01749484245095937,0
191.242.225.126,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.127,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.128,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.225.129,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.13,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.130,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.131,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.132,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.133,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.134,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.135,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.136,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.137,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.139,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.14,3,1,1.0,"['NA', 'NA', 'NA']",0.25,0.0,0,0,0.010894027661180222,0
191.242.225.140,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.141,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.142,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.143,1,1,1.0,['NA'],0.5,0.0,0,0,0.006761810272456689,0
191.242.225.144,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.146,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.148,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
191.242.225.15,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.150,2,1,1.0,"['NA', 'NA']",0.3333333333333333,0.0,0,0,0.008765309612443857,0
191.242.225.153,4,1,1.0,"['NA', 'NA', 'NA', 'NA']",0.2,0.0,0,0,0.013072833193416266,0
